"","Mno","Y","richness","richness.n","Entry","Study","Expt","Ref","Source","TDBU","FTG","TG","Ygen","Yqual","Yunits","Ydesc","Consumer","Taxon","Resource","Sys1","Sys2","Des1","Des2","Des3","Des4","Location","Lat","Lon","Elev","LatlonError","Slevels","Spool","Smax","Area","Vol","Bsize","SPscale","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","SnonF","HigherT","AddTrt1","AddTrt2","AddTrt3","Treatment","restrt","Monotes","logS","Smax1","TG1","logY","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime"
"1213",1164,11.67310133,"2",2,962,147,381,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","Q","","","experimental","incr","looks like they gave you every vial (so every replicate)",0.693147180559945,3,"4",2.45728716334903,"density","density",200,"Y",5.29831736654804
"1214",1164,11.64270729,"3",3,962,147,381,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","Q","","","experimental","incr","looks like they gave you every vial (so every replicate)",1.09861228866811,3,"4",2.45468000031113,"density","density",200,"Y",5.29831736654804
"1215",1165,11.37997209,"1",1,963,147,382,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","R","","","experimental","incr","looks like they gave you every vial (so every replicate)",0,3,"4",2.43185497614685,"density","density",200,"Y",5.29831736654804
"1216",1165,10.43628749,"2",2,963,147,382,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","R","","","experimental","incr","looks like they gave you every vial (so every replicate)",0.693147180559945,3,"4",2.34528891480612,"density","density",200,"Y",5.29831736654804
"1217",1165,12.21769949,"3",3,963,147,382,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","R","","","experimental","incr","looks like they gave you every vial (so every replicate)",1.09861228866811,3,"4",2.50288567824659,"density","density",200,"Y",5.29831736654804
"1218",1166,19.05727939,"3",3,964,147,383,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","S","","","experimental","incr","looks like they gave you every vial (so every replicate)",1.09861228866811,3,"4",2.94744914879335,"density","density",200,"Y",5.29831736654804
"1219",1166,14.29293219,"2",2,964,147,383,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","S","","","experimental","incr","looks like they gave you every vial (so every replicate)",0.693147180559945,3,"4",2.65976516263531,"density","density",200,"Y",5.29831736654804
"1220",1166,10.89282223,"1",1,964,147,383,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","S","","","experimental","incr","looks like they gave you every vial (so every replicate)",0,3,"4",2.38810406131232,"density","density",200,"Y",5.29831736654804
"1221",1167,9.976032014,"1",1,965,147,384,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","T","","","experimental","incr","looks like they gave you every vial (so every replicate)",0,3,"4",2.30018541747443,"density","density",200,"Y",5.29831736654804
"1222",1167,11.47318347,"2",2,965,147,384,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","T","","","experimental","incr","looks like they gave you every vial (so every replicate)",0.693147180559945,3,"4",2.44001244014735,"density","density",200,"Y",5.29831736654804
"1223",1167,12.50459053,"3",3,965,147,384,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","3","N","T","","","experimental","incr","looks like they gave you every vial (so every replicate)",1.09861228866811,3,"4",2.52609581929127,"density","density",200,"Y",5.29831736654804
"1224",1168,10.772789,"1",1,966,147,385,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","4","N","U","","","experimental","incr","looks like they gave you every vial (so every replicate)",0,3,"4",2.37702341771821,"density","density",200,"Y",5.29831736654804
"1225",1168,12.93605447,"3",3,966,147,385,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","4","N","U","","","experimental","incr","looks like they gave you every vial (so every replicate)",1.09861228866811,3,"4",2.56001833299569,"density","density",200,"Y",5.29831736654804
"1226",1168,10.65536743,"2",2,966,147,385,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","4","N","U","","","experimental","incr","looks like they gave you every vial (so every replicate)",0.693147180559945,3,"4",2.36606374923569,"density","density",200,"Y",5.29831736654804
"1227",1169,11.63075837,"1",1,967,147,386,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","4","N","V","","","experimental","incr","looks like they gave you every vial (so every replicate)",0,3,"4",2.45365317248716,"density","density",200,"Y",5.29831736654804
"1228",1169,10.27488243,"3",3,967,147,386,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","4","N","V","","","experimental","incr","looks like they gave you every vial (so every replicate)",1.09861228866811,3,"4",2.32970231798107,"density","density",200,"Y",5.29831736654804
"1229",1169,13.84587518,"2",2,967,147,386,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","4","N","V","","","experimental","incr","looks like they gave you every vial (so every replicate)",0.693147180559945,3,"4",2.62798736733726,"density","density",200,"Y",5.29831736654804
"1230",1170,11.51101067,"2",2,968,147,387,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","4","N","W","","","experimental","incr","looks like they gave you every vial (so every replicate)",0.693147180559945,3,"4",2.44330402687194,"density","density",200,"Y",5.29831736654804
"1231",1170,10.27314282,"1",1,968,147,387,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","4","N","W","","","experimental","incr","looks like they gave you every vial (so every replicate)",0,3,"4",2.32953299660025,"density","density",200,"Y",5.29831736654804
"1232",1170,15.40954447,"3",3,968,147,387,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","4","N","W","","","experimental","incr","looks like they gave you every vial (so every replicate)",1.09861228866811,3,"4",2.73498708822021,"density","density",200,"Y",5.29831736654804
"1233",1171,14.53806633,"2",2,969,147,388,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","6","N","X","","","experimental","incr","looks like they gave you every vial (so every replicate)",0.693147180559945,3,"4",2.67677047357783,"density","density",200,"Y",5.29831736654804
"1234",1171,12.31872241,"1",1,969,147,388,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","6","N","X","","","experimental","incr","looks like they gave you every vial (so every replicate)",0,3,"4",2.51112025224109,"density","density",200,"Y",5.29831736654804
"1235",1171,14.84248659,"3",3,969,147,388,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","6","N","X","","","experimental","incr","looks like they gave you every vial (so every replicate)",1.09861228866811,3,"4",2.69749378367568,"density","density",200,"Y",5.29831736654804
"1236",1172,12.81572596,"2",2,970,147,389,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","6","N","Y","","","experimental","incr","looks like they gave you every vial (so every replicate)",0.693147180559945,3,"4",2.5506730074507,"density","density",200,"Y",5.29831736654804
"1237",1172,18.16040131,"3",3,970,147,389,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","6","N","Y","","","experimental","incr","looks like they gave you every vial (so every replicate)",1.09861228866811,3,"4",2.89924347149726,"density","density",200,"Y",5.29831736654804
"1238",1172,13.06247436,"1",1,970,147,389,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","6","N","Y","","","experimental","incr","looks like they gave you every vial (so every replicate)",0,3,"4",2.56974356685229,"density","density",200,"Y",5.29831736654804
"1239",1173,11.05300826,"1",1,971,147,390,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","8","N","Z","","","experimental","incr","looks like they gave you every vial (so every replicate)",0,3,"4",2.40270263163696,"density","density",200,"Y",5.29831736654804
"1240",1173,11.05592796,"2",2,971,147,390,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","8","N","Z","","","experimental","incr","looks like they gave you every vial (so every replicate)",0.693147180559945,3,"4",2.40296675108513,"density","density",200,"Y",5.29831736654804
"1241",1173,12.9129791,"3",3,971,147,390,"Replansky & Bell; Oikos 2009","Data From Author","TD","D",4,"SST","","1000 mL-1","Fungal cell abundance","Fungi (Kluyveromyces lactis; Saccharomyces cariocanus; Zygosaccharomyces fermentati)","fungi","Inorganic nutrients ©",0,8,1,3,1,"S","Mont Saint Hilaire; Quebec; Canada",45.57,-73.19,415,"",3,3,"3",NA,0.005,"0",0,20,0.1,200,"5.2983","N","Y","8","N","Z","","","experimental","incr","looks like they gave you every vial (so every replicate)",1.09861228866811,3,"4",2.55823293733924,"density","density",200,"Y",5.29831736654804
"1242",1181,643.0082,"1",1,993,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,120,892,0.1345,"-2.006","Y","N","0","N","Heated","","","experimental","control","",0,9,"1",6.46615747687792,"mass","biomass",0.1345,"Y",-2.00619107994024
"1243",1181,723.0658,"3",3,993,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,120,892,0.1345,"-2.006","Y","N","0","N","Heated","","","experimental","control","",1.09861228866811,9,"1",6.58350022769952,"mass","biomass",0.1345,"Y",-2.00619107994024
"1244",1181,658.2284,"9",9,993,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,120,892,0.1345,"-2.006","Y","N","0","N","Heated","","","experimental","control","",2.19722457733622,9,"1",6.48955198355773,"mass","biomass",0.1345,"Y",-2.00619107994024
"1245",1182,744.0198,"1",1,994,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,365,892,0.4092,"-0.8936","Y","N","0","N","Heated","","","experimental","control","",0,9,"1",6.6120676473822,"mass","biomass",0.4092,"Y",-0.893551244904666
"1246",1182,1032.2222,"3",3,994,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,365,892,0.4092,"-0.8936","Y","N","0","N","Heated","","","experimental","control","",1.09861228866811,9,"1",6.93946923294314,"mass","biomass",0.4092,"Y",-0.893551244904666
"1247",1182,941.0815,"9",9,994,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,365,892,0.4092,"-0.8936","Y","N","0","N","Heated","","","experimental","control","",2.19722457733622,9,"1",6.84702974582432,"mass","biomass",0.4092,"Y",-0.893551244904666
"1248",1183,549.6,"1",1,995,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,485,892,0.5437,"-0.6093","Y","N","0","N","Heated","","","experimental","control","",0,9,"1",6.30919074090814,"mass","biomass",0.5437,"Y",-0.609357654830262
"1249",1183,850.3434,"3",3,995,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,485,892,0.5437,"-0.6093","Y","N","0","N","Heated","","","experimental","control","",1.09861228866811,9,"1",6.74564026789834,"mass","biomass",0.5437,"Y",-0.609357654830262
"1250",1183,767.1111,"9",9,995,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,485,892,0.5437,"-0.6093","Y","N","0","N","Heated","","","experimental","control","",2.19722457733622,9,"1",6.64263164094269,"mass","biomass",0.5437,"Y",-0.609357654830262
"1251",1184,724.8148,"1",1,996,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,730,892,0.8184,"-0.2004","Y","N","0","N","Heated","","","experimental","control","",0,9,"1",6.58591617394634,"mass","biomass",0.8184,"Y",-0.20040406434472
"1252",1184,1073.4722,"3",3,996,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,730,892,0.8184,"-0.2004","Y","N","0","N","Heated","","","experimental","control","",1.09861228866811,9,"1",6.97865372038361,"mass","biomass",0.8184,"Y",-0.20040406434472
"1253",1184,1029.6296,"9",9,996,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,730,892,0.8184,"-0.2004","Y","N","0","N","Heated","","","experimental","control","",2.19722457733622,9,"1",6.93695440489742,"mass","biomass",0.8184,"Y",-0.20040406434472
"1254",1185,775.2263,"1",1,997,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,850,892,0.9529,"-0.0482","Y","Y","0","N","Heated","","","experimental","control","",0,9,"1",6.65315498672964,"mass","biomass",0.9529,"Y",-0.0482453126279945
"1255",1185,1043.5556,"9",9,997,150,401,"De Boeck et al; Biogeo 2008","F1; Data From Author","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Bellis perennis; Dactylis glomerata; Festuca arundinacea; Lolium perenne; Lotus corniculatus; Medicago sativa; Plantago lanceolata; Rumex acetosa; Trifolium repens)","plant","Inorganic nutrients",0,7,1,NA,2,"S","Drie Eiken Campus of the University of Antwerp; Belgium",51.15,4.4,NA,"no information on type experimental system",3,9,"9",0.045,NA,"8.58",0.0052,850,892,0.9529,"-0.0482","Y","Y","0","N","Heated","","","experimental","control","",2.19722457733622,9,"1",6.9503890073211,"mass","biomass",0.9529,"Y",-0.0482453126279945
