site,studySub,studyName,subSiteID,sppCode,Scale,date.no,dateR,rich,div,abund,temp_n,duration,initialDate.no,initialRich,initialDiv,initialAbund,initialDateR,PubGrayRaw,Peer,Sys,Taxon,Trophic,alphaSQM,AbundType,AbundUnitsOrig,AbundYes,Event,Event1,Event2,Driver,Prediction,EventDate1,EventDate2,Lat,Long,nSiteReps,Climate,Protection,event1R,event2R,abundFinal,slKM,gammaSQM,richLN,initialRichLN,year0,initialYr,year0Z,initialYrZ,durationZ,abundCS
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,35658,8/17/01,20,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.001,2.839,39.62,34.75,11.62,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,36389,8/18/03,20.75,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.037,2.839,41.63,34.75,13.63,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,36012,8/6/02,23,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.14,2.839,40.59,34.75,12.59,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,34867,6/18/99,20,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.001,2.839,37.46,34.75,9.46,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,37124,8/22/05,23.8,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.174,2.839,43.64,34.75,15.64,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,36350,7/10/03,21.25,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.061,2.839,41.52,34.75,13.52,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,34138,6/19/97,22,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.096,2.839,35.46,34.75,7.46,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,34551,8/6/98,20.5,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.025,2.839,36.59,34.75,8.59,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,35290,8/14/00,21,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.049,2.839,38.62,34.75,10.62,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,36799,10/1/04,23.66666667,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.168,2.839,42.75,34.75,14.75,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,38882,6/15/10,23,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.14,2.839,48.45,34.75,20.45,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,37475,8/8/06,24,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.182,2.839,44.6,34.75,16.6,6.75,-13.18,NA
KFMP11,KFMP,KFMP,KFMP_KFMP11_S,S,gamma,36746,8/9/04,20.5,NA,NA,24,14.82,33877,17,NA,NA,10/1/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,no,NA,NA,None,neutral,NA,NA,34.00775,-119.4343833,1,subtropical,2_unprotected,NA,NA,NA,0.1,2000,3.025,2.839,42.6,34.75,14.6,6.75,-13.18,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,35335,9/28/00,23.33333333,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.154,2.779,38.74,34.6,10.74,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,35655,8/14/01,28,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.336,2.779,39.62,34.6,11.62,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,34503,6/19/98,20,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.001,2.779,36.46,34.6,8.46,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,34968,9/27/99,21.25,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.061,2.779,37.74,34.6,9.74,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,39220,5/19/11,22.75,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.129,2.779,49.38,34.6,21.38,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,34200,8/20/97,22,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.096,2.779,35.63,34.6,7.63,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,38881,6/14/10,23,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.14,2.779,48.45,34.6,20.45,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,35245,6/30/00,23,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.14,2.779,38.49,34.6,10.49,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,34915,8/5/99,21.25,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.061,2.779,37.59,34.6,9.59,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,36747,8/10/04,24,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.182,2.779,42.61,34.6,14.61,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,36026,8/20/02,22,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.096,2.779,40.63,34.6,12.63,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,36683,6/7/04,24,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.182,2.779,42.43,34.6,14.43,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,34537,7/23/98,20.33333333,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.017,2.779,36.56,34.6,8.56,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,36365,7/25/03,23.33333333,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.154,2.779,41.56,34.6,13.56,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,38561,7/29/09,23,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.14,2.779,47.57,34.6,19.57,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,35965,6/20/02,23,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.14,2.779,40.47,34.6,12.47,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,37471,8/4/06,26.33333333,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.275,2.779,44.59,34.6,16.59,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,36351,7/11/03,22.6,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.122,2.779,41.52,34.6,13.52,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,37867,9/4/07,24.5,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.203,2.779,45.67,34.6,17.67,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,35630,7/20/01,23,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.14,2.779,39.55,34.6,11.55,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,38183,7/16/08,24.5,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.203,2.779,46.54,34.6,18.54,6.6,-13.21,NA
KFMP12,KFMP,KFMP,KFMP_KFMP12_S,S,gamma,37068,6/27/05,21.16666667,NA,NA,23,14.79,33823,16,NA,NA,8/8/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,28491,NA,34.01586667,-119.3717333,1,subtropical,1_protected,1/2/82,NA,NA,0.1,2000,3.057,2.779,43.49,34.6,15.49,6.6,-13.21,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,37415,6/9/06,23.6,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.165,2.896,44.44,34.75,16.44,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,35966,6/21/02,26,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.262,2.896,40.47,34.75,12.47,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,34968,9/27/99,21.5,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.073,2.896,37.74,34.75,9.74,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,36722,7/16/04,22,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.096,2.896,42.54,34.75,14.54,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,35245,6/30/00,23.5,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.161,2.896,38.49,34.75,10.49,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,37525,9/27/06,25.6,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.246,2.896,44.74,34.75,16.74,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,39249,6/17/11,25.16666667,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.229,2.896,49.46,34.75,21.46,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,36414,9/12/03,25,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.223,2.896,41.69,34.75,13.69,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,36011,8/5/02,29,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.371,2.896,40.59,34.75,12.59,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,34186,8/6/97,21.33333333,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.065,2.896,35.59,34.75,7.59,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,35276,7/31/00,24.5,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.203,2.896,38.58,34.75,10.58,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,37138,9/5/05,24,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.182,2.896,43.68,34.75,15.68,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,36748,8/11/04,24,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.182,2.896,42.61,34.75,14.61,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,38871,6/4/10,25.8,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.254,2.896,48.42,34.75,20.42,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,35658,8/17/01,27,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.3,2.896,39.62,34.75,11.62,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,36379,8/8/03,24.66666667,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.209,2.896,41.6,34.75,13.6,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,34201,8/21/97,23.25,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.151,2.896,35.64,34.75,7.64,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,34537,7/23/98,21,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.049,2.896,36.56,34.75,8.56,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,34552,8/7/98,23,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.14,2.896,36.6,34.75,8.6,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,34914,8/4/99,21.66666667,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.08,2.896,37.59,34.75,9.59,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,37086,7/15/05,21.5,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.073,2.896,43.53,34.75,15.53,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,37790,6/19/07,22,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.096,2.896,45.46,34.75,17.46,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,35630,7/20/01,25,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.223,2.896,39.55,34.75,11.55,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,37022,5/12/05,21.8,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.086,2.896,43.36,34.75,15.36,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,38503,6/1/09,23.33333333,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.154,2.896,47.41,34.75,19.41,6.75,-13.29,NA
KFMP13,KFMP,KFMP,KFMP_KFMP13_S,S,gamma,38182,7/15/08,27,NA,NA,27,14.71,33879,18,NA,NA,10/3/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,34.01703333,-119.3611333,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.3,2.896,46.54,34.75,18.54,6.75,-13.29,NA
KFMP14,KFMP,KFMP,KFMP_KFMP14_S,S,gamma,36390,8/19/03,22,NA,NA,26,14.92,33774,12,NA,NA,6/20/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,33.46611667,-119.0277833,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.096,2.493,41.63,34.47,13.63,6.47,-13.08,NA
KFMP14,KFMP,KFMP,KFMP_KFMP14_S,S,gamma,35668,8/27/01,22,NA,NA,26,14.92,33774,12,NA,NA,6/20/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,33.46611667,-119.0277833,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.096,2.493,39.65,34.47,11.65,6.47,-13.08,NA
KFMP14,KFMP,KFMP,KFMP_KFMP14_S,S,gamma,38295,11/5/08,21.33333333,NA,NA,26,14.92,33774,12,NA,NA,6/20/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,33.46611667,-119.0277833,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.065,2.493,46.84,34.47,18.84,6.47,-13.08,NA
KFMP14,KFMP,KFMP,KFMP_KFMP14_S,S,gamma,38160,6/23/08,20.66666667,NA,NA,26,14.92,33774,12,NA,NA,6/20/96,Raw,Unpublished,hardBottom,fish,3,NA,Abundance,NA,0,yes,MPA,NA,Fishing closure,positive,37712,NA,33.46611667,-119.0277833,1,subtropical,1_protected,4/2/07,NA,NA,0.1,2000,3.033,2.493,46.48,34.47,18.48,6.47,-13.08,NA
